scorer,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right,Center,Center,Center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4034,168.00961303710938,75.9827880859375,1.0,165.7611846923828,136.617919921875,1.0,140.31842041015625,106.85921478271484,1.0,190.59735107421875,106.92029571533203,1.0,166.11289978027344,105.52879333496094,1.0
4035,169.53514099121094,76.28929138183594,1.0,166.78846740722656,136.48289489746094,1.0,142.22235107421875,107.16911315917969,1.0,191.4727783203125,106.83386993408203,1.0,166.4910125732422,107.11133575439453,1.0
4036,166.06637573242188,76.78523254394531,1.0,163.49267578125,137.07363891601562,1.0,138.66421508789062,108.47445678710938,1.0,187.6862030029297,109.15007019042969,1.0,163.42604064941406,106.52635192871094,1.0
4037,167.35264587402344,76.36518859863281,1.0,166.51303100585938,134.89122009277344,1.0,140.67616271972656,106.48963928222656,1.0,188.61373901367188,107.67051696777344,1.0,165.1951141357422,105.26801300048828,1.0
4038,166.8863067626953,75.2740249633789,1.0,166.18588256835938,132.73980712890625,1.0,141.6031951904297,105.18991088867188,1.0,188.0033721923828,105.9523696899414,1.0,165.49021911621094,103.90132904052734,1.0
4039,170.5384979248047,77.48296356201172,1.0,168.2879638671875,133.66848754882812,1.0,144.07093811035156,106.98960876464844,1.0,190.88375854492188,107.71115112304688,1.0,167.3971710205078,106.51973724365234,1.0
4040,168.6328125,79.89703369140625,1.0,166.7477569580078,135.0743865966797,1.0,142.87588500976562,108.68206024169922,1.0,189.39208984375,109.37151336669922,1.0,166.177978515625,108.17361450195312,1.0
4041,169.14096069335938,80.18264770507812,1.0,167.4899139404297,135.09173583984375,1.0,143.55130004882812,108.62985229492188,1.0,189.5421905517578,109.48248291015625,1.0,166.49827575683594,108.27764129638672,1.0
4042,168.0724639892578,79.0581283569336,1.0,167.34396362304688,134.34368896484375,1.0,143.166015625,107.51020812988281,1.0,189.3896484375,108.48563385009766,1.0,166.1595458984375,107.25296783447266,1.0
4043,168.53256225585938,79.26043701171875,1.0,167.3193359375,134.95147705078125,1.0,143.0218963623047,107.92708587646484,1.0,190.0720977783203,108.8958511352539,1.0,166.46910095214844,107.64324188232422,1.0
4044,168.41917419433594,79.2198257446289,1.0,167.0326385498047,134.8541717529297,1.0,142.6464385986328,108.14765930175781,1.0,189.64877319335938,108.8951644897461,1.0,165.84071350097656,107.66484069824219,1.0
4045,170.73294067382812,79.47672271728516,1.0,168.75836181640625,136.05194091796875,1.0,144.30886840820312,108.34912109375,1.0,191.1715850830078,107.73111724853516,1.0,167.70993041992188,108.1388931274414,1.0
4046,169.98170471191406,77.96415710449219,1.0,167.10426330566406,136.06089782714844,1.0,142.76806640625,108.0083999633789,1.0,190.2254638671875,107.69825744628906,1.0,166.23504638671875,107.76252746582031,1.0
4047,169.27792358398438,77.08236694335938,1.0,167.13787841796875,136.03280639648438,1.0,142.39739990234375,107.27658081054688,1.0,190.55274963378906,107.27263641357422,1.0,166.16285705566406,107.31564331054688,1.0
4048,169.5426788330078,77.00654602050781,1.0,167.5087432861328,136.12744140625,1.0,142.58775329589844,107.49882507324219,1.0,191.09754943847656,107.1705093383789,1.0,166.77752685546875,107.21598815917969,1.0
4049,169.24241638183594,76.40877532958984,1.0,167.1667022705078,135.8323516845703,1.0,142.10206604003906,107.22700500488281,1.0,191.0585174560547,106.85227966308594,1.0,166.42979431152344,107.12017059326172,1.0
4050,169.69100952148438,76.56952667236328,1.0,167.30870056152344,135.91896057128906,1.0,142.53932189941406,107.16887664794922,1.0,191.38877868652344,106.97027587890625,1.0,166.69406127929688,106.8198013305664,1.0
4051,167.6132354736328,75.35687255859375,1.0,166.89584350585938,134.49411010742188,1.0,140.66146850585938,105.6001968383789,1.0,189.83224487304688,106.94405364990234,1.0,166.1302490234375,104.55238342285156,1.0
4052,168.8604278564453,76.29161071777344,1.0,166.94598388671875,134.29188537597656,1.0,142.69082641601562,106.90636444091797,1.0,190.2034912109375,107.49058532714844,1.0,167.2454833984375,104.90486145019531,1.0
4053,169.9026336669922,77.95069122314453,1.0,167.13706970214844,135.41156005859375,1.0,143.40057373046875,107.77336120605469,1.0,190.24136352539062,108.63217163085938,1.0,166.02980041503906,107.23719787597656,1.0
4054,170.85940551757812,82.58502197265625,1.0,168.3771514892578,138.8134002685547,1.0,144.69390869140625,111.07195281982422,1.0,190.62948608398438,111.04843139648438,1.0,167.9618682861328,110.62859344482422,1.0
4055,170.38597106933594,80.92445373535156,1.0,168.00961303710938,136.65904235839844,1.0,144.27120971679688,109.38285064697266,1.0,190.53179931640625,108.93937683105469,1.0,167.35545349121094,109.0538558959961,1.0
4056,170.604736328125,78.27484130859375,1.0,168.4474639892578,135.15451049804688,1.0,143.8723602294922,107.75727844238281,1.0,190.96853637695312,107.42730712890625,1.0,167.5172882080078,107.43492126464844,1.0
4057,170.32261657714844,79.72462463378906,1.0,168.81829833984375,136.2039794921875,1.0,144.33139038085938,108.65696716308594,1.0,190.8830108642578,107.9476318359375,1.0,167.49658203125,108.21710968017578,1.0
4058,168.4766845703125,71.22722625732422,1.0,167.42543029785156,127.99003601074219,1.0,142.67477416992188,100.86255645751953,1.0,188.95364379882812,100.42205047607422,1.0,167.51026916503906,99.68194580078125,1.0
4059,169.32513427734375,69.19154357910156,1.0,166.75698852539062,125.87594604492188,1.0,142.4923858642578,98.5500259399414,1.0,188.94772338867188,98.0416488647461,1.0,166.630615234375,97.140869140625,1.0
4060,169.1547393798828,68.78648376464844,1.0,166.3175811767578,127.01896667480469,1.0,142.3291778564453,98.61880493164062,1.0,189.14527893066406,98.02505493164062,1.0,166.38894653320312,96.99443817138672,1.0
4061,166.7268524169922,73.27847290039062,1.0,163.41671752929688,131.0287628173828,1.0,138.68467712402344,101.39851379394531,1.0,187.81344604492188,102.96602630615234,1.0,163.80885314941406,101.24353790283203,1.0
4062,166.44915771484375,68.14112854003906,1.0,161.53721618652344,126.59790802001953,1.0,139.9817352294922,98.60872650146484,1.0,187.36117553710938,97.9460678100586,1.0,164.63450622558594,97.43359375,1.0
4063,163.70513916015625,63.72703170776367,1.0,161.83111572265625,122.7970199584961,1.0,138.14688110351562,94.59905242919922,1.0,186.74417114257812,94.42977905273438,1.0,162.446044921875,92.08777618408203,1.0
4064,166.7254638671875,72.58026123046875,1.0,164.15621948242188,130.7554473876953,1.0,138.83892822265625,101.65555572509766,1.0,189.47470092773438,103.45278930664062,1.0,163.97177124023438,101.1642837524414,1.0
4065,165.69723510742188,71.35354614257812,1.0,164.9241943359375,131.4647674560547,1.0,138.86691284179688,102.40802764892578,1.0,189.91351318359375,103.64276885986328,1.0,164.4522247314453,101.82968139648438,1.0
4066,167.38661193847656,72.08475494384766,1.0,166.88145446777344,131.58619689941406,1.0,141.15631103515625,102.68392181396484,1.0,191.43838500976562,104.19441986083984,1.0,166.69117736816406,101.85292053222656,1.0
4067,169.97105407714844,69.41911315917969,1.0,166.70179748535156,127.11156463623047,1.0,142.10472106933594,100.04425811767578,1.0,190.12759399414062,99.76335144042969,1.0,167.3471221923828,98.53953552246094,1.0
4068,167.63720703125,63.626861572265625,1.0,165.28807067871094,121.61595153808594,1.0,140.92340087890625,93.81480407714844,1.0,188.96104431152344,92.86415100097656,1.0,164.33026123046875,93.1042709350586,1.0
4069,167.42506408691406,71.016845703125,1.0,163.45724487304688,126.11872100830078,1.0,141.208251953125,99.15536499023438,1.0,187.46533203125,98.78652954101562,1.0,164.98342895507812,97.70368957519531,1.0
4070,170.3124237060547,72.19297790527344,1.0,168.78636169433594,127.92823791503906,1.0,145.66580200195312,101.6854476928711,1.0,190.77459716796875,101.30006408691406,1.0,168.62086486816406,100.18557739257812,1.0
4071,170.8609619140625,74.68446350097656,1.0,169.11012268066406,129.6864013671875,1.0,145.919921875,103.1397933959961,1.0,191.60723876953125,104.29027557373047,1.0,168.6336212158203,102.1167221069336,1.0
4072,171.47506713867188,73.11106872558594,1.0,169.8262939453125,127.53887176513672,1.0,147.26425170898438,102.04750061035156,1.0,191.1719970703125,101.64179229736328,1.0,169.38499450683594,100.44544982910156,1.0
4073,168.53765869140625,70.65403747558594,1.0,167.12612915039062,126.42196655273438,1.0,145.1434326171875,99.11054992675781,1.0,188.61767578125,98.94584655761719,1.0,167.40493774414062,97.88363647460938,1.0
4074,170.60516357421875,72.63914489746094,1.0,168.83213806152344,127.41226959228516,1.0,146.53265380859375,101.43623352050781,1.0,190.39605712890625,101.36152648925781,1.0,168.8570556640625,99.96066284179688,1.0
4075,167.05320739746094,63.851173400878906,1.0,166.86123657226562,117.79444885253906,1.0,143.20391845703125,91.12019348144531,1.0,186.96815490722656,91.62332916259766,1.0,166.2861328125,89.8692398071289,1.0
4076,169.18753051757812,72.10101318359375,1.0,167.70968627929688,127.15586853027344,1.0,144.83358764648438,101.61454010009766,1.0,188.99542236328125,101.73094940185547,1.0,167.85470581054688,100.0391616821289,1.0
4077,168.5319366455078,65.73585510253906,1.0,167.0556640625,120.45217895507812,1.0,143.7478790283203,93.60501098632812,1.0,188.84803771972656,92.73001861572266,1.0,166.43121337890625,92.73145294189453,1.0
4078,168.6998748779297,71.417724609375,1.0,167.7256622314453,127.19073486328125,1.0,144.38914489746094,101.44377136230469,1.0,188.99456787109375,101.083740234375,1.0,167.69566345214844,99.3620376586914,1.0
4079,170.26449584960938,72.59407043457031,1.0,168.62887573242188,128.34674072265625,1.0,144.55076599121094,102.48104858398438,1.0,190.99832153320312,101.76200866699219,1.0,168.45529174804688,100.83056640625,1.0
4080,167.53146362304688,67.66221618652344,1.0,165.3142547607422,124.87118530273438,1.0,142.3458251953125,96.50535583496094,1.0,188.32290649414062,96.11453247070312,1.0,164.7043914794922,96.10627746582031,1.0
4081,166.90061950683594,74.05886840820312,1.0,164.7348175048828,130.509033203125,1.0,139.6656951904297,102.44435119628906,1.0,186.8033447265625,102.7021713256836,1.0,164.25938415527344,101.83722686767578,1.0
4082,171.22544860839844,74.72830200195312,1.0,169.76666259765625,134.0886993408203,1.0,144.63168334960938,105.78033447265625,1.0,192.9437713623047,104.06315612792969,1.0,168.7894287109375,104.61865234375,1.0
4083,169.59567260742188,72.6568603515625,1.0,168.11178588867188,131.8090057373047,1.0,144.29640197753906,104.30150604248047,1.0,192.0276641845703,104.10964965820312,1.0,167.87823486328125,101.96343994140625,1.0
4084,169.19241333007812,74.08702087402344,1.0,167.83790588378906,133.22386169433594,1.0,143.50100708007812,104.46292877197266,1.0,191.81118774414062,105.24840545654297,1.0,167.15213012695312,104.06806182861328,1.0
4085,169.65968322753906,68.93048095703125,1.0,166.6862335205078,126.93165588378906,1.0,141.9315643310547,99.43144989013672,1.0,189.52731323242188,97.83574676513672,1.0,166.9334259033203,97.86567687988281,1.0
4086,167.45068359375,73.63357543945312,1.0,167.00167846679688,133.14727783203125,1.0,140.90940856933594,103.6153564453125,1.0,190.77142333984375,105.50164031982422,1.0,167.1335906982422,103.28287506103516,1.0
4087,171.70462036132812,75.8466796875,1.0,169.66180419921875,135.10867309570312,1.0,144.6754150390625,106.51148223876953,1.0,192.91702270507812,105.75118255615234,1.0,168.58541870117188,106.024169921875,1.0
4088,167.64120483398438,71.54955291748047,1.0,166.92259216308594,130.36215209960938,1.0,141.45140075683594,102.18804168701172,1.0,190.98016357421875,102.82716369628906,1.0,166.8639678955078,100.97015380859375,1.0
4089,167.81344604492188,73.14479064941406,1.0,167.07174682617188,132.542724609375,1.0,141.6525115966797,104.11161041259766,1.0,191.07290649414062,105.07981872558594,1.0,166.70236206054688,103.01923370361328,1.0
4090,170.01699829101562,76.13420104980469,1.0,168.1422882080078,135.27565002441406,1.0,143.14300537109375,106.96578216552734,1.0,191.45217895507812,105.9496841430664,1.0,167.1756134033203,106.71797943115234,1.0
4091,168.19189453125,75.1491928100586,1.0,166.52944946289062,134.45066833496094,1.0,141.5123748779297,105.56507873535156,1.0,190.72543334960938,106.92070770263672,1.0,165.89678955078125,105.59808349609375,1.0
4092,168.498046875,75.48700714111328,1.0,167.66358947753906,134.14756774902344,1.0,143.02261352539062,106.13031768798828,1.0,190.5364990234375,107.03112030029297,1.0,166.26397705078125,105.76191711425781,1.0
4093,169.0015411376953,75.47925567626953,1.0,167.764892578125,133.93099975585938,1.0,143.07217407226562,106.36768341064453,1.0,190.67263793945312,106.75114440917969,1.0,167.6343994140625,104.32308197021484,1.0
4094,167.0616912841797,73.9354019165039,1.0,166.8549346923828,132.18572998046875,1.0,141.38507080078125,104.6955795288086,1.0,189.26483154296875,105.25399780273438,1.0,166.44192504882812,103.22438049316406,1.0
4095,169.72598266601562,78.9315414428711,1.0,168.80783081054688,135.96298217773438,1.0,143.5584259033203,107.6252670288086,1.0,191.16671752929688,106.97765350341797,1.0,167.4464569091797,107.51160430908203,1.0
4096,169.77896118164062,76.12554168701172,1.0,168.12831115722656,134.46409606933594,1.0,143.4176025390625,106.25647735595703,1.0,191.30502319335938,106.99237060546875,1.0,167.2276153564453,105.73390197753906,1.0
4097,168.49803161621094,75.17105102539062,1.0,167.6286163330078,132.85806274414062,1.0,143.2693634033203,105.59246063232422,1.0,190.60897827148438,106.51416778564453,1.0,166.71116638183594,104.9641342163086,1.0
4098,169.96583557128906,76.81549835205078,1.0,168.72027587890625,134.80206298828125,1.0,143.35385131835938,107.27227020263672,1.0,191.58871459960938,106.58758544921875,1.0,167.3663787841797,106.78258514404297,1.0
4099,166.82516479492188,74.15696716308594,1.0,166.4857177734375,132.34793090820312,1.0,141.4302520751953,104.49259948730469,1.0,189.23341369628906,105.74882507324219,1.0,166.44493103027344,103.35698699951172,1.0
4100,168.6148223876953,75.78718566894531,1.0,168.1644287109375,133.6593780517578,1.0,142.6752166748047,105.57937622070312,1.0,190.5518798828125,106.76041412353516,1.0,166.72366333007812,105.40470123291016,1.0
4101,168.48280334472656,75.64246368408203,1.0,167.60589599609375,133.80299377441406,1.0,142.47515869140625,106.19071197509766,1.0,190.39056396484375,107.06591796875,1.0,167.45448303222656,104.39867401123047,1.0
4102,167.1901397705078,73.92256164550781,1.0,166.83953857421875,131.1086883544922,1.0,142.16262817382812,104.01240539550781,1.0,189.47003173828125,105.06466674804688,1.0,166.4915008544922,103.42781829833984,1.0
4103,167.63427734375,75.05913543701172,1.0,167.10765075683594,132.07827758789062,1.0,142.33465576171875,104.2049789428711,1.0,189.46249389648438,105.94879150390625,1.0,167.5215301513672,103.45242309570312,1.0
4104,168.23184204101562,75.35592651367188,1.0,167.48712158203125,132.7532196044922,1.0,142.86070251464844,105.60979461669922,1.0,190.04324340820312,106.30278015136719,1.0,167.61082458496094,103.90774536132812,1.0
4105,167.17144775390625,74.2750473022461,1.0,166.77267456054688,130.752197265625,1.0,142.13397216796875,104.00992584228516,1.0,188.92543029785156,104.82164764404297,1.0,166.41061401367188,103.41629028320312,1.0
4106,167.25003051757812,74.22244262695312,1.0,166.77272033691406,130.00218200683594,1.0,142.90855407714844,104.2161636352539,1.0,188.94345092773438,104.68253326416016,1.0,166.4831085205078,103.09867095947266,1.0
4107,168.1353759765625,75.3043441772461,1.0,167.29660034179688,131.42388916015625,1.0,143.35182189941406,104.41983032226562,1.0,189.35389709472656,105.46261596679688,1.0,166.4120635986328,104.09896087646484,1.0
4108,168.61009216308594,75.1832275390625,1.0,167.812255859375,130.8002166748047,1.0,143.7899627685547,103.90315246582031,1.0,189.97105407714844,104.93975830078125,1.0,167.10565185546875,102.84478759765625,1.0
4109,168.0609130859375,75.4485092163086,1.0,167.2863311767578,131.5242462158203,1.0,143.69802856445312,105.12796020507812,1.0,189.46957397460938,105.88155364990234,1.0,166.41311645507812,104.61691284179688,1.0
4110,167.27108764648438,74.1031723022461,1.0,166.94476318359375,130.26821899414062,1.0,143.14035034179688,104.01945495605469,1.0,189.30320739746094,104.47684478759766,1.0,166.632080078125,102.9359359741211,1.0
4111,167.53834533691406,74.40943908691406,1.0,167.06272888183594,130.44366455078125,1.0,143.34439086914062,104.14582824707031,1.0,189.42189025878906,104.91474151611328,1.0,166.7451934814453,103.14224243164062,1.0
4112,167.7639617919922,74.43778228759766,1.0,167.03309631347656,130.15200805664062,1.0,143.22775268554688,103.88446807861328,1.0,189.25534057617188,104.52864837646484,1.0,166.6295623779297,102.7621078491211,1.0
4113,167.09710693359375,74.08052062988281,1.0,166.55007934570312,129.69815063476562,1.0,142.50933837890625,102.71083068847656,1.0,188.3623046875,103.67765808105469,1.0,166.02880859375,102.06974792480469,1.0
4114,167.6394500732422,74.90548706054688,1.0,167.10848999023438,130.3665313720703,1.0,143.81002807617188,104.2500991821289,1.0,188.645751953125,104.89505767822266,1.0,166.58297729492188,103.07713317871094,1.0
4115,167.07388305664062,73.8009262084961,1.0,166.5135498046875,128.99331665039062,1.0,143.14686584472656,103.3785171508789,1.0,186.4471435546875,102.92887878417969,1.0,165.94541931152344,102.10083770751953,1.0
4116,166.7266845703125,74.04225158691406,1.0,166.35450744628906,129.36656188964844,1.0,142.5460968017578,102.96105194091797,1.0,187.65721130371094,104.02699279785156,1.0,165.8171844482422,102.55073547363281,1.0
4117,167.41445922851562,74.92821502685547,1.0,166.70066833496094,129.82032775878906,1.0,143.07693481445312,102.92176055908203,1.0,188.12847900390625,104.34083557128906,1.0,166.06727600097656,102.48699951171875,1.0
